date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2
2019-11-16,2020,0,,CHI,BRK,1370.12873429021,1470.10648757112,0.5000320156022968,0.4999679843977032,1362.39537334106,1477.83984852027,1334.85197017798,1469.51960050229,0.4540591123080504,0.5459408876919496,1328.00509167932,1476.36647900095,1425.7822084113,1358.13163219846,0.7271784328547352,0.27282156714526484,111,117
2019-11-16,2020,0,,IND,MIL,1529.71586270256,1687.5482064757,0.41753280950907723,0.5824671904909228,1517.09888242717,1700.16518675109,1530.03493253064,1731.30504264784,0.29337183551744545,0.7066281644825545,1521.76945934369,1739.57051583479,1451.40463994409,1678.17111631575,0.2638928373761554,0.7361071626238447,83,102
2019-11-16,2020,0,,NYK,CHO,1284.19487460783,1448.31000152411,0.4087642295456415,0.5912357704543585,1281.05171664128,1451.45315949066,1235.81599851484,1448.38795942868,0.3997799428530659,0.600220057146934,1232.75701013035,1451.44694781317,1258.52760711394,1341.39588614029,0.5842518117254826,0.4157481882745174,102,103
2019-11-16,2020,0,,MIA,NOP,1559.71302508691,1413.01768102152,0.805352925606774,0.19464707439322604,1564.09037457612,1408.64033153231,1564.71866320199,1400.48253270131,0.811782233349124,0.18821776665087597,1568.93111616599,1396.27007973731,1490.39531128428,1372.32519556001,0.7677909673507095,0.2322090326492905,109,94
2019-11-16,2020,0,,MIN,HOU,1476.97109199306,1650.0618186554,0.39633872062760833,0.6036612793723917,1464.70410536951,1662.32880527895,1473.05164305656,1692.10014311594,0.3431662712323786,0.6568337287676214,1462.73971794846,1702.41206822404,1506.62112246001,1553.06907218169,0.5852474837886921,0.41475251621130793,105,125
2019-11-16,2020,0,,SAS,POR,1514.53112247014,1556.98487079026,0.5820666167128176,0.41793338328718244,1505.94332322083,1565.57267003957,1528.24028950496,1590.44632539933,0.4910590713451368,0.5089409286548632,1521.36294100704,1597.32367389725,1417.31178530844,1480.97171932729,0.4889675815101177,0.5110324184898822,116,121
2019-11-16,2020,0,,DAL,TOR,1479.76509539238,1686.52361978765,0.3510216471756605,0.6489783528243396,1492.65011644286,1673.63859873717,1468.92877105259,1732.08631715154,0.2782894251037018,0.7217105748962982,1484.03461681306,1716.98047139107,1575.98645249758,1475.27222928227,0.7579827743672224,0.2420172256327776,110,102
2019-11-16,2020,0,,LAC,ATL,1552.40215249171,1400.30340872862,0.8101825886876027,0.18981741131239727,1562.34060996175,1390.36495125858,1565.24048509316,1378.23614028169,0.8282790885634799,0.17172091143652013,1574.10606928867,1369.37055608618,1576.61529658806,1353.59887741872,0.8557933723188808,0.14420662768111925,150,101
2019-11-17,2020,0,,CLE,PHI,1372.07444679819,1580.02671687945,0.34945783158827415,0.6505421684117259,1361.90430139134,1590.1968622863,1321.78955380769,1606.82128015723,0.2607895708258694,0.7392104291741306,1314.58727112815,1614.02356283677,1430.06273924292,1686.76928036006,0.29342321034334495,0.706576789656655,95,114
2019-11-17,2020,0,,SAC,BOS,1455.61659835216,1646.50251805039,0.3721086151343106,0.6278913848656894,1461.09034990192,1641.02876650063,1447.47584896069,1673.13417665576,0.31500519124164833,0.6849948087583517,1453.68337900814,1666.92664660831,1481.24452067861,1570.52185753536,0.5020624758579716,0.4979375241420284,100,99
2019-11-17,2020,0,,ORL,WAS,1515.3221382159,1437.15736910219,0.7360617525742953,0.2639382474257047,1518.24414480205,1434.23536251604,1532.11501556491,1425.36451019909,0.7680093244936506,0.23199067550634944,1534.63085302126,1422.84867274274,1545.66138757242,1421.15029741068,0.7857243632739993,0.2142756367260007,125,121
2019-11-17,2020,0,,MEM,DEN,1419.19851099143,1591.10540844996,0.3979703059482908,0.6020296940517091,1408.17417243015,1602.12974701124,1415.5771873034,1595.2036992448,0.38703500374185973,0.6129649962581403,1404.92000401594,1605.86088253226,1448.18509487984,1597.21672777766,0.42955317590248343,0.5704468240975166,114,131
2019-11-17,2020,0,,NOP,GSW,1408.64033153231,1492.76214790216,0.5228346478944892,0.4771653521055108,1417.19631386989,1484.20616556458,1396.27007973731,1522.1245204347,0.39748671912132943,0.6025132808786706,1407.8821380354,1510.51246213661,1457.64147696588,1308.35078108457,0.7627678520390205,0.23723214796097947,108,100
2019-11-17,2020,0,,LAL,ATL,1556.1186291607,1390.36495125858,0.8219772171786515,0.17802278282134854,1561.09479325816,1385.38878716112,1559.61485665877,1369.37055608618,0.8703732107711594,0.12962678922884063,1563.0891332796,1365.89627946535,1653.03054449506,1340.58826158758,0.9313549066976958,0.06864509330230417,122,101
2019-11-18,2020,0,,NYK,CLE,1281.05171664128,1361.90430139134,0.5275274825028873,0.4724725174971127,1295.22657288864,1347.72944514398,1232.75701013035,1314.58727112815,0.5845948157826745,0.41540518421732553,1244.83707518257,1302.50720607593,1261.84629466121,1419.41324978053,0.47643974455788907,0.5235602554421109,123,105
2019-11-18,2020,0,,BRK,IND,1477.83984852027,1517.09888242717,0.5865334558993203,0.41346654410067973,1451.53625660063,1543.40247434681,1476.36647900095,1521.76945934369,0.5669207625220638,0.4330792374779362,1451.23738851812,1546.89854982652,1358.12449960678,1358.85185655601,0.6286599798436503,0.3713400201563497,86,115
2019-11-18,2020,0,,TOR,CHO,1673.63859873717,1451.45315949066,0.8646719638416916,0.13532803615830835,1679.01652001423,1446.0752382136,1716.98047139107,1451.44694781317,0.8851755320515257,0.11482446794847434,1721.4508520211,1446.97656718314,1479.23770182935,1319.0331836906,0.807843603711041,0.19215639628895897,132,96
2019-11-18,2020,0,,CHI,MIL,1362.39537334106,1700.16518675109,0.2028278489404979,0.7971721510595021,1358.01178539021,1704.54877470194,1328.00509167932,1739.57051583479,0.14163414720578912,0.8583658527942108,1325.09138130297,1742.48422621114,1394.20171166641,1687.861121405,0.2454438432676348,0.7545561567323652,101,115
2019-11-18,2020,0,,HOU,POR,1662.32880527895,1565.57267003957,0.7563219686869436,0.24367803131305643,1670.17015459435,1557.73132072417,1702.41206822404,1597.32367389725,0.7516271488877331,0.24837285111226692,1710.4288564232,1589.30688569809,1652.56497794769,1472.56944659741,0.8232479432861339,0.17675205671386607,132,108
2019-11-18,2020,0,,DAL,SAS,1492.65011644286,1505.94332322083,0.6222535455012733,0.3777464544987267,1498.59362629423,1499.99981336946,1484.03461681306,1521.36294100704,0.5858393968269916,0.4141606031730084,1490.6826836657,1514.7148741544,1593.79874121463,1410.2994419349,0.8345160605366448,0.16548393946335516,117,110
2019-11-18,2020,0,,PHO,BOS,1427.25050877958,1641.02876650063,0.34187261715030204,0.658127382849698,1419.19007458596,1649.08920069425,1391.61297105368,1666.92664660831,0.329727852572748,0.6702721474272519,1383.89243179424,1674.64718586775,1557.47407201091,1562.08793914207,0.700327351566973,0.299672648433027,85,99
2019-11-18,2020,0,,UTA,MIN,1609.88138924189,1464.70410536951,0.8039794009852316,0.19602059901476843,1589.12322689567,1485.46226771573,1626.00885388342,1462.73971794846,0.8432040490187108,0.15679595098128918,1603.16817419115,1485.58039764073,1645.44277253128,1510.1324664384,0.8207327357745231,0.1792672642254769,102,112
2019-11-18,2020,0,,LAC,OKC,1562.34060996175,1533.13308378178,0.6778215152967754,0.32217848470322463,1565.16238030637,1530.31131343716,1574.10606928867,1550.51412149336,0.672722786476001,0.32727721352399897,1576.9809161347,1547.63927464733,1567.51925654472,1527.66756559859,0.6929876883796886,0.3070123116203114,90,88
2019-11-19,2020,0,,NOP,POR,1417.19631386989,1557.73132072417,0.44192867998128293,0.5580713200187171,1429.89847376517,1545.02916082889,1407.8821380354,1589.30688569809,0.44115667159914107,0.5588433284008589,1420.60759194567,1576.58143178782,1397.64643551377,1334.62478476984,0.7632674545881696,0.23673254541183042,115,104
2019-11-19,2020,0,,MEM,GSW,1408.17417243015,1484.20616556458,0.5344381216155731,0.46556187838442686,1390.94705890579,1501.43327908894,1404.92000401594,1510.51246213661,0.48701941989259345,0.5129805801074065,1389.63273532208,1525.79973083047,1442.23483004277,1301.7927066573,0.7964665730026975,0.20353342699730248,95,114
2019-11-19,2020,0,,SAC,PHO,1461.09034990192,1419.19007458596,0.6935659234238579,0.3064340765761421,1464.57120636714,1415.70921812074,1453.68337900814,1383.89243179424,0.7725319389984922,0.22746806100150785,1456.1426812037,1381.43312959868,1490.12683421422,1556.45893132889,0.6080389056831604,0.39196109431683956,120,116
2019-11-19,2020,0,,LAL,OKC,1561.09479325816,1530.31131343716,0.6797994320750671,0.3202005679249329,1565.17467195105,1526.23143474427,1563.0891332796,1547.63927464733,0.710551684342299,0.289448315657701,1566.71100776292,1544.01740016401,1644.51775720254,1545.14771843987,0.7991753632043535,0.20082463679564655,112,107
2019-11-20,2020,0,,PHI,NYK,1590.1968622863,1295.22657288864,0.9066695603032614,0.0933304396967386,1591.19505866135,1294.22837651359,1614.02356283677,1244.83707518257,0.933842566779381,0.06615743322061896,1614.7042761672,1244.15636185214,1625.06820375129,1245.99101176244,0.9372743795604447,0.06272562043955532,109,104
2019-11-20,2020,0,,WAS,SAS,1434.23536251604,1499.99981336946,0.5491100704054336,0.4508899295945664,1441.02268682514,1493.21248906036,1422.84867274274,1514.7148741544,0.5048025246938239,0.4951974753061761,1430.48673565576,1507.07681124138,1437.58251093435,1406.25998236482,0.6744413354958156,0.32555866450418436,138,132
2019-11-20,2020,0,,BRK,CHO,1451.53625660063,1446.0752382136,0.6472749761956254,0.35272502380437465,1458.28748291011,1439.32401190412,1451.23738851812,1446.97656718314,0.6387096964128189,0.36129030358718106,1458.18578485105,1440.02817085021,1363.03291570951,1322.16885300888,0.6857821413763111,0.3142178586236889,101,91
2019-11-20,2020,0,,TOR,ORL,1679.01652001423,1518.24414480205,0.8177424235436183,0.18225757645638174,1683.25654271703,1514.00412209925,1721.4508520211,1534.63085302126,0.8397789768528067,0.16022102314719333,1725.11276000466,1530.9689450377,1494.43146920778,1541.55620332877,0.5768584941670175,0.4231415058329825,113,97
2019-11-20,2020,0,,MIA,CLE,1564.09037457612,1347.72944514398,0.8607004519360146,0.13929954806398537,1568.2306346474,1343.5891850727,1568.93111616599,1302.50720607593,0.8912104802102777,0.10878951978972229,1572.06648199143,1299.37184025049,1538.06138652219,1393.1302858453,0.8027856913616895,0.19721430863831046,124,100
2019-11-20,2020,0,,DAL,GSW,1498.59362629423,1501.43327908894,0.6362905392914215,0.36370946070857846,1519.49959004072,1480.52731534245,1490.6826836657,1525.79973083047,0.6528057943963527,0.34719420560364733,1510.45552912003,1506.02688537614,1588.0181629998,1156.10135246965,0.965103822334879,0.034896177665120987,142,94
2019-11-20,2020,0,,ATL,MIL,1385.38878716112,1704.54877470194,0.22070094025428724,0.7792990597457128,1381.97899439601,1707.95856746705,1365.89627946535,1742.48422621114,0.1636453152385735,0.8363546847614265,1363.47389822954,1744.90660744695,1343.08123360874,1694.76292755875,0.18422518750703304,0.8157748124929669,127,135
2019-11-20,2020,0,,MIN,UTA,1485.46226771573,1589.12322689567,0.4947316512094024,0.5052683487905976,1476.50485700355,1598.08063760785,1485.58039764073,1603.16817419115,0.47441793310639785,0.5255820668936022,1477.08651883341,1611.66205299847,1573.7155505193,1626.70625569283,0.566953686127991,0.433046313872009,95,103
2019-11-20,2020,0,,CHI,DET,1358.01178539021,1430.2906517988,0.5398094769150116,0.4601905230849884,1372.76078644839,1415.54165074062,1325.09138130297,1423.19659022118,0.5043821261270363,0.49561787387296374,1341.28863091107,1406.99934061308,1409.83671777497,1443.11984661259,0.5964451431016659,0.40355485689833415,109,89
2019-11-20,2020,0,,DEN,HOU,1602.12974701124,1670.17015459435,0.545864261500492,0.45413573849950795,1611.32036618954,1660.97953541605,1605.86088253226,1710.4288564232,0.5492876437524735,0.4507123562475265,1614.96517227503,1701.32456668043,1596.46679481916,1702.36852127484,0.5473861605216621,0.4526138394783379,105,95
2019-11-20,2020,0,,LAC,BOS,1565.16238030637,1649.08920069425,0.5231146771747777,0.47688532282522234,1570.42685318994,1643.82472781068,1576.9809161347,1674.64718586775,0.49839511847701873,0.5016048815229812,1582.59448579677,1669.03361620568,1720.84580658445,1577.24171050356,0.799383282045658,0.200616717954342,107,104
2019-11-21,2020,0,,MIL,POR,1707.95856746705,1545.02916082889,0.819585734702353,0.18041426529764704,1710.66529850623,1542.32242978971,1744.90660744695,1576.58143178782,0.7812639969568833,0.2187360030431167,1748.28146859592,1573.20657063885,1681.6167366842,1314.93763951555,0.9179537983120593,0.08204620168794075,137,129
2019-11-21,2020,0,,PHO,NOP,1415.70921812074,1429.89847376517,0.6210403573655697,0.37895964263443027,1408.25338838387,1437.35430350204,1381.43312959868,1420.60759194567,0.5951382380853192,0.4048617619146808,1374.40232356349,1427.63839798086,1553.19954701952,1475.69785065826,0.7420957700296842,0.2579042299703158,121,124
2019-11-22,2020,0,,DET,ATL,1415.54165074062,1381.97899439601,0.6832717385195228,0.31672826148047717,1426.51383660626,1371.00680853037,1406.99934061308,1363.47389822954,0.6995256580435091,0.3004743419564909,1417.30981867159,1353.16342017103,1436.91864917961,1381.64874394602,0.7135414480136855,0.28645855198631454,128,103
2019-11-22,2020,0,,WAS,CHO,1441.02268682514,1439.32401190412,0.6423146566129607,0.3576853433870393,1446.58813319299,1433.75856553627,1430.48673565576,1440.02817085021,0.6190008898615792,0.3809991101384208,1436.49220516989,1434.02270133608,1435.14831171541,1304.85033911385,0.7841962723750464,0.2158037276249536,125,118
2019-11-22,2020,0,,BRK,SAC,1458.28748291011,1464.57120636714,0.631690107191831,0.36830989280816895,1469.11983321866,1453.73885605859,1458.18578485105,1456.1426812037,0.6531586731254373,0.3468413268745627,1468.2649171305,1446.06354892425,1367.9917040058,1464.77070071303,0.5160162558322731,0.48398374416772694,116,97
2019-11-22,2020,0,,OKC,LAL,1526.23143474427,1565.17467195105,0.586974242127179,0.41302575787282103,1519.3312984622,1572.07480823312,1544.01740016401,1566.71100776292,0.6135673788846094,0.38643262111539056,1536.68589352072,1574.04251440621,1549.07868406908,1626.27692730208,0.5370764827494223,0.4629235172505777,127,130
2019-11-22,2020,0,,CHI,MIA,1372.76078644839,1568.2306346474,0.3659644974859771,0.634035502514023,1366.58691077158,1574.40451032421,1341.28863091107,1572.06648199143,0.3262910387008771,0.6737089612991229,1335.90597801607,1577.44913488643,1405.41125880252,1534.33558319127,0.4653823633458978,0.5346176366541022,108,116
2019-11-22,2020,0,,PHI,SAS,1591.19505866135,1493.21248906036,0.7576207502185655,0.24237924978143455,1595.80306721675,1488.60448050496,1614.7042761672,1507.07681124138,0.7605100282283666,0.23948997177163345,1619.24874154667,1502.53234586191,1616.44567080846,1363.60544950061,0.8798900701547815,0.12010992984521851,115,104
2019-11-22,2020,0,,DAL,CLE,1519.49959004072,1343.5891850727,0.8303722781337297,0.1696277218662703,1527.28742162901,1335.80135348441,1510.45552912003,1299.37184025049,0.8590006612387546,0.14099933876124537,1516.7717006778,1293.05566869272,1595.05604281477,1411.34426013884,0.8388165852904471,0.16118341470955289,143,101
2019-11-22,2020,0,,UTA,GSW,1598.08063760785,1480.52731534245,0.7777042472183097,0.22229575278169034,1600.47557658693,1478.13237636337,1611.66205299847,1506.02688537614,0.7958063317236643,0.20419366827633567,1613.83420995553,1503.85472841908,1622.17981637603,1131.39041696128,0.972811941574328,0.027188058425671957,113,109
2019-11-22,2020,0,,DEN,BOS,1611.32036618954,1643.82472781068,0.5959302520447843,0.40406974795521566,1616.16950177956,1638.97559222066,1614.96517227503,1669.03361620568,0.626606364260563,0.37339363573943696,1619.37114295986,1664.62764552085,1611.6274483718,1604.13175281578,0.7051776994147935,0.29482230058520653,96,92
2019-11-22,2020,0,,LAC,HOU,1570.42685318994,1660.97953541605,0.5135924333400306,0.4864075666599694,1575.8246938707,1655.58169473529,1582.59448579677,1701.32456668043,0.4722686929100354,0.5277313070899645,1588.58765710864,1695.33139536856,1737.20377004114,1706.46084482003,0.6790472095905511,0.3209527904094489,122,119
2019-11-23,2020,0,,MIN,PHO,1476.50485700355,1408.25338838387,0.7248270586162736,0.2751729413837264,1468.41086385991,1416.34738152751,1477.08651883341,1374.40232356349,0.7703986346728885,0.2296013653271115,1468.13574235672,1383.35310004018,1529.64981142881,1542.416679829,0.6332009625242159,0.36679903747578413,98,100
2019-11-23,2020,0,,IND,ORL,1543.40247434681,1514.00412209925,0.6780613546337345,0.3219386453662655,1547.50861804975,1509.89797839631,1546.89854982652,1530.9689450377,0.6574290777706521,0.34257092222934793,1551.31963735825,1526.54785750597,1468.58939191042,1486.92728882471,0.6117320312325143,0.3882679687674857,111,106
2019-11-23,2020,0,,CHO,CHI,1433.75856553627,1366.58691077158,0.7235855473374488,0.27641445266255116,1427.00618349152,1373.33929281633,1434.02270133608,1335.90597801607,0.7580555249961988,0.24194447500380123,1426.73862059157,1343.19005876058,1293.72119723889,1409.59207320775,0.477574240014811,0.5224257599851889,115,116
2019-11-23,2020,0,,ATL,TOR,1371.00680853037,1683.25654271703,0.22761848808373686,0.7723815119162631,1368.83117507341,1685.43217617399,1353.16342017103,1725.11276000466,0.13952182817676015,0.8604781718232398,1351.91821960808,1726.35796056761,1360.31384577261,1535.75545077154,0.3344608274829635,0.6655391725170365,116,119
2019-11-23,2020,0,,PHI,MIA,1595.80306721675,1574.40451032421,0.6679274894395162,0.3320725105604838,1608.06742994091,1562.14014760005,1619.24874154667,1577.44913488643,0.6890670158265132,0.3109329841734868,1630.59306648652,1566.10480994658,1591.65399878319,1526.01962611043,0.7176764465278733,0.2823235534721267,113,86
2019-11-23,2020,0,,NYK,SAS,1294.22837651359,1488.60448050496,0.36742663835526174,0.6325733616447382,1288.48021979515,1494.3526372234,1244.15636185214,1502.53234586191,0.3342947324593671,0.665705267540633,1239.02307901479,1507.66562869926,1270.18340326821,1364.94439715829,0.5629195868205623,0.4370804131794377,104,111
2019-11-23,2020,0,,CLE,POR,1335.80135348441,1542.32242978971,0.3513330889510391,0.6486669110489609,1346.76781031712,1531.355972957,1293.05566869272,1573.20657063885,0.20793364288250377,0.7920663571174962,1308.1019564358,1558.16028289577,1400.37839993637,1400.8514928521,0.5677135955287667,0.43228640447123334,110,104
2019-11-23,2020,0,,MEM,LAL,1390.94705890579,1572.07480823312,0.38532444890651996,0.61467555109348,1388.02200706668,1574.99986007223,1389.63273532208,1574.04251440621,0.4409072912931364,0.5590927087068636,1386.18239343066,1577.49285629763,1422.55334482105,1638.88398461802,0.3962219995420698,0.6037780004579302,108,109
2019-11-23,2020,0,,MIL,DET,1710.66529850623,1426.51383660626,0.9012644425481778,0.09873555745182216,1712.60805852857,1424.57107658392,1748.28146859592,1417.30981867159,0.9394037216854269,0.06059627831457315,1749.41022999431,1416.1810572732,1661.70806874033,1431.19725757796,0.8968507770108332,0.10314922298916684,104,90
2019-11-23,2020,0,,UTA,NOP,1600.47557658693,1437.35430350204,0.8197489897745516,0.18025101022544843,1603.17951542444,1434.65036466453,1613.83420995553,1427.63839798086,0.8285524851563628,0.17144751484363718,1616.38827288884,1425.08433504755,1600.95076015232,1515.8178670773,0.7298059109553003,0.27019408904469966,128,120
2019-11-24,2020,0,,HOU,DAL,1655.58169473529,1527.28742162901,0.7882096896776796,0.21179031032232043,1630.77586124632,1552.09325511798,1695.33139536856,1516.7717006778,0.82062740895717,0.17937259104283,1668.565874957,1543.53722108936,1723.21821237508,1620.41690587044,0.7473453174950604,0.2526546825049396,123,137
2019-11-24,2020,0,,NYK,BRK,1288.48021979515,1469.11983321866,0.3859901950125066,0.6140098049874934,1284.97616754712,1472.62388546669,1239.02307901479,1468.2649171305,0.25867952290244567,0.7413204770975543,1236.84235025379,1470.4456458915,1269.86611494904,1382.76583577972,0.40537364055123554,0.5946263594487644,101,103
2019-11-24,2020,0,,WAS,SAC,1446.58813319299,1453.73885605859,0.6305281862261632,0.36947181377383675,1435.12790356344,1465.19908568814,1436.49220516989,1446.06354892425,0.618960285252722,0.38103971474727805,1425.3249569367,1457.23079715744,1431.91431351002,1444.63933865835,0.6146695323117399,0.38533046768826007,106,113
2019-11-24,2020,0,,DEN,PHO,1616.16950177956,1416.34738152751,0.8488891400766538,0.15111085992334616,1619.00588935525,1413.51099395182,1619.37114295986,1383.35310004018,0.9204772311601765,0.07952276883982345,1620.75191663727,1381.97232636277,1633.48464184271,1536.18765699284,0.8389324411389436,0.1610675588610564,116,104
2019-11-24,2020,0,,LAC,NOP,1575.8246938707,1434.65036466453,0.8003224731114817,0.19967752688851825,1582.24278590922,1428.23227262601,1588.58765710864,1425.08433504755,0.8545548802476575,0.14544511975234253,1593.06318053248,1420.60881162371,1735.09039606631,1535.41640150849,0.8785742034684858,0.1214257965315142,134,109
2019-11-25,2020,0,,DET,ORL,1424.57107658392,1509.89797839631,0.5211037404059836,0.4788962595940164,1437.31666570153,1497.1523892787,1416.1810572732,1526.54785750597,0.48651665440598607,0.513483345594014,1430.11202685572,1512.61688792345,1442.05433003139,1507.43076661679,0.5510808903717638,0.4489191096282362,103,88
2019-11-25,2020,0,,IND,MEM,1547.50861804975,1388.02200706668,0.816636717389393,0.18336328261060697,1551.04236024661,1384.48826486982,1551.31963735825,1386.18239343066,0.8222271438247294,0.1777728561752706,1554.73080860258,1382.77122218633,1495.32041345008,1440.87928904366,0.7097750865677761,0.2902249134322239,126,114
2019-11-25,2020,0,,CLE,BRK,1346.76781031712,1472.62388546669,0.462858658097121,0.537141341902879,1342.38551687666,1477.00617890715,1308.1019564358,1470.4456458915,0.47778718750910004,0.5222128124909,1303.54110524966,1475.00649707764,1387.61756229509,1423.57858106499,0.6544385848945891,0.34556141510541094,106,108
2019-11-25,2020,0,,ATL,MIN,1368.83117507341,1468.41086385991,0.5006048761640602,0.49939512383593976,1357.17696423555,1480.06507469777,1351.91821960808,1468.13574235672,0.4866900835444379,0.5133099164555621,1340.67496636301,1479.37899560179,1385.03569116773,1527.68071583731,0.44883443259856726,0.5511655674014327,113,125
2019-11-25,2020,0,,TOR,PHI,1685.43217617399,1608.06742994091,0.7351660861157684,0.2648339138842316,1688.69647093194,1604.80313518296,1726.35796056761,1630.59306648652,0.7467791341025938,0.2532208658974062,1729.45629622506,1627.49473082907,1507.8214706768,1635.77606662474,0.44860082737742407,0.551399172622576,101,96
2019-11-25,2020,0,,MIA,CHO,1562.14014760005,1427.00618349152,0.7947077562328193,0.2052922437671807,1567.20200204775,1421.94432904382,1566.10480994658,1426.73862059157,0.7892560766470127,0.2107439233529873,1571.32127795105,1421.5221525871,1528.55360114298,1327.72645882185,0.8421409361595424,0.15785906384045756,117,100
2019-11-25,2020,0,,BOS,SAC,1638.97559222066,1465.19908568814,0.8286350387404858,0.17136496125951417,1640.11198245281,1464.06269545599,1664.62764552085,1457.23079715744,0.8746564268987332,0.12534357310126676,1665.42548710894,1456.43295556935,1550.1037390077,1434.49431903336,0.8044592778137941,0.19554072218620588,103,102
2019-11-25,2020,0,,CHI,POR,1373.33929281633,1531.355972957,0.41727476729819846,0.5827252327018015,1358.92921702545,1545.76604874788,1343.19005876058,1558.16028289577,0.3349713405602198,0.6650286594397802,1332.13860502473,1569.21173663162,1409.57498213081,1413.16403165452,0.6297216077296681,0.3702783922703319,94,117
2019-11-25,2020,0,,MIL,UTA,1712.60805852857,1603.17951542444,0.7695137481131001,0.23048625188689986,1715.10506327022,1600.68251068279,1749.41022999431,1616.38827288884,0.7975129136248729,0.20248708637512713,1751.56158380305,1614.2369190801,1657.55477364034,1597.20642459936,0.7216134510000247,0.2783865489999753,122,118
2019-11-25,2020,0,,SAS,LAL,1494.3526372234,1574.99986007223,0.5278221166185588,0.4721778833814412,1483.22539774211,1586.12709955352,1507.66562869926,1577.49285629763,0.5320939045319762,0.46790609546802375,1496.42111401667,1588.73737098022,1377.79543071424,1603.57315343377,0.31665849484627884,0.6833415051537212,104,114
2019-11-25,2020,0,,GSW,OKC,1478.13237636337,1519.3312984622,0.5838227593125368,0.4161772406874632,1471.28228324803,1526.18139157754,1503.85472841908,1536.68589352072,0.5918167020570924,0.40818329794290764,1496.87726739849,1543.66335454131,1285.30808376156,1581.66908376092,0.2413084993419084,0.7586915006580917,97,100
2019-11-26,2020,0,,DAL,LAC,1552.09325511798,1582.24278590922,0.5991900910837904,0.4008099089162096,1535.00395274777,1599.33208827943,1543.53722108936,1593.06318053248,0.5752561670651409,0.42474383293485907,1527.36562975703,1609.23477186481,1634.92136905757,1723.11020554869,0.5201809797896441,0.47981902021035594,99,114
2019-11-26,2020,0,,DEN,WAS,1619.00588935525,1435.12790356344,0.8367350382375083,0.16326496176249172,1622.26633457523,1431.86745834346,1620.75191663727,1425.3249569367,0.8783755131311646,0.12162448686883542,1623.08996550149,1422.98690807248,1657.82433012416,1427.25184718208,0.8983888543575519,0.10161114564244811,117,104
2019-11-27,2020,0,,CHO,DET,1421.94432904382,1437.31666570153,0.6194362278260918,0.38056377217390824,1424.82566606358,1434.43532868177,1421.5221525871,1430.11202685572,0.6258316986933206,0.37416830130667944,1424.34506647193,1427.28911297089,1294.50730429667,1448.95876502688,0.419391703827866,0.5806082961721339,102,101
2019-11-27,2020,0,,BOS,BRK,1640.11198245281,1477.00617890715,0.8197358313456291,0.1802641686543709,1643.39158554201,1473.72657581795,1665.42548710894,1475.00649707764,0.8384491948164527,0.16155080518354725,1668.32069749116,1472.11128669542,1554.24264358403,1442.31087922398,0.7676208324370192,0.23237916756298083,121,110
2019-11-27,2020,0,,CLE,ORL,1342.38551687666,1497.1523892787,0.4218305106673706,0.5781694893326295,1332.98055975994,1506.55734639542,1303.54110524966,1512.61688792345,0.3465981566712892,0.6534018433287108,1296.12810757622,1520.02988559689,1385.60528506252,1493.68256553095,0.4868449997879488,0.5131550002120512,104,116
2019-11-27,2020,0,,IND,UTA,1551.04236024661,1600.68251068279,0.571970328391923,0.42802967160807703,1564.0508600375,1587.6740108919,1554.73080860258,1614.2369190801,0.55809355624384,0.44190644375615995,1568.26312563654,1600.70460204614,1498.97535418964,1630.75985201551,0.45446664532344233,0.5455333546765577,121,102
2019-11-27,2020,0,,PHI,SAC,1604.80313518296,1464.06269545599,0.7999230302342185,0.2000769697657815,1607.39771969444,1461.46811094451,1627.49473082907,1456.43295556935,0.8196733628412267,0.18032663715877328,1629.79874112573,1454.12894527269,1672.40662637237,1454.64494231678,0.8560622708484726,0.14393772915152736,97,91
2019-11-27,2020,0,,TOR,NYK,1688.69647093194,1284.97616754712,0.947828991729518,0.052171008270482044,1690.24328103657,1283.42935744249,1729.45629622506,1236.84235025379,0.9674508286928023,0.0325491713071977,1730.3764717449,1235.92217473395,1515.88817329358,1247.33864170937,0.8911065612902243,0.10889343870977575,126,98
2019-11-27,2020,0,,MEM,LAC,1384.48826486982,1599.33208827943,0.3404938599017233,0.6595061400982767,1381.47469632042,1602.34565682883,1382.77122218633,1609.23477186481,0.37915279190316326,0.6208472080968368,1379.3421989813,1612.66379506984,1426.42161801154,1613.5158617354,0.43376216928186345,0.5662378307181366,119,121
2019-11-27,2020,0,,MIL,ATL,1715.10506327022,1357.17696423555,0.9331457192938122,0.06685428070618782,1716.05760361445,1356.22442389132,1751.56158380305,1340.67496636301,0.9502766408801124,0.04972335911988757,1752.24810061056,1339.9884495555,1677.35556031961,1378.9717108249,0.9090971265903922,0.09090287340960779,111,102
2019-11-27,2020,0,,HOU,MIA,1630.77586124632,1567.20200204775,0.7194241141784768,0.28057588582152315,1635.60595521044,1562.37190808363,1668.565874957,1571.32127795105,0.7552637300586256,0.24473626994137443,1672.6851978806,1567.20195502745,1651.7148898547,1415.09417485212,0.8731607621531869,0.12683923784681306,117,108
